epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,955.588,0.48681,0.30359,1.18792,0.99849,0.99372,0.99489,0.93637,0.4079,0.25475,2.24673,0.0068518,0.0068518,0.0068518
161,961.503,0.48549,0.30859,1.18125,0.99869,0.99121,0.99471,0.92688,0.43612,0.26329,2.3663,0.006832,0.006832,0.006832
162,967.431,0.46918,0.29371,1.19149,0.99737,0.99121,0.9946,0.92792,0.44111,0.25971,2.18849,0.0068122,0.0068122,0.0068122
163,973.384,0.46833,0.29134,1.18703,0.99621,0.99162,0.99471,0.93911,0.40625,0.25007,2.16764,0.0067924,0.0067924,0.0067924
164,979.334,0.47467,0.29638,1.18886,0.99372,0.99349,0.99481,0.93127,0.40487,0.2746,2.01786,0.0067726,0.0067726,0.0067726
165,985.244,0.47976,0.30169,1.21644,0.9946,0.99121,0.99424,0.93192,0.41489,0.26563,2.10037,0.0067528,0.0067528,0.0067528
166,991.153,0.48654,0.30238,1.18911,0.99622,0.99241,0.99374,0.93175,0.41444,0.25617,2.55012,0.006733,0.006733,0.006733
167,997.068,0.47367,0.29718,1.21391,0.99873,0.98973,0.9947,0.92777,0.42723,0.26444,2.16592,0.0067132,0.0067132,0.0067132
168,1002.96,0.47224,0.29498,1.17656,0.99349,0.99497,0.9947,0.93848,0.41375,0.26379,2.46665,0.0066934,0.0066934,0.0066934
169,1008.87,0.48011,0.30113,1.2107,0.99843,0.99121,0.99472,0.93797,0.41657,0.28624,1.94982,0.0066736,0.0066736,0.0066736
170,1014.82,0.47952,0.30569,1.19432,0.99747,0.98954,0.99426,0.93034,0.41348,0.27724,1.73549,0.0066538,0.0066538,0.0066538
171,1020.79,0.4808,0.29638,1.18875,0.99608,0.99372,0.99454,0.93095,0.40988,0.27214,2.01782,0.006634,0.006634,0.006634
172,1026.66,0.47305,0.29217,1.19536,0.99748,0.99357,0.99466,0.93887,0.39917,0.23247,3.03115,0.0066142,0.0066142,0.0066142
173,1032.55,0.47437,0.28979,1.16077,0.99874,0.99207,0.99456,0.93558,0.41772,0.26357,2.54581,0.0065944,0.0065944,0.0065944
174,1038.5,0.46753,0.29064,1.20129,0.99477,0.99372,0.99487,0.94412,0.40265,0.24818,2.56398,0.0065746,0.0065746,0.0065746
175,1044.46,0.46856,0.29289,1.18203,0.99733,0.99372,0.99457,0.94092,0.41207,0.2535,2.40738,0.0065548,0.0065548,0.0065548
176,1050.39,0.4696,0.29327,1.17789,0.99575,0.99246,0.99477,0.93513,0.4196,0.26031,2.31378,0.006535,0.006535,0.006535
177,1056.31,0.47307,0.30185,1.17227,0.99737,0.99246,0.99422,0.93001,0.42541,0.26115,1.94298,0.0065152,0.0065152,0.0065152
178,1062.26,0.46886,0.29402,1.19828,0.99245,0.99095,0.99434,0.93584,0.422,0.2627,1.97421,0.0064954,0.0064954,0.0064954
179,1068.34,0.46964,0.29084,1.17604,0.99622,0.99207,0.99426,0.92958,0.41685,0.25265,1.80311,0.0064756,0.0064756,0.0064756
180,1074.48,0.45766,0.28881,1.17359,0.99695,0.99372,0.99453,0.93619,0.40786,0.25715,1.88654,0.0064558,0.0064558,0.0064558
181,1080.46,0.45806,0.28057,1.16622,0.99699,0.99246,0.99467,0.93583,0.41192,0.25033,2.37468,0.006436,0.006436,0.006436
182,1086.54,0.4614,0.28498,1.18716,0.99748,0.99368,0.99487,0.93941,0.39392,0.22319,2.76684,0.0064162,0.0064162,0.0064162
183,1092.62,0.46406,0.29168,1.18932,0.99747,0.99097,0.9948,0.93125,0.41885,0.26066,2.00522,0.0063964,0.0063964,0.0063964
184,1098.72,0.46593,0.29233,1.17801,0.99731,0.98995,0.99481,0.93552,0.42026,0.25697,2.31873,0.0063766,0.0063766,0.0063766
185,1104.84,0.46337,0.28826,1.18627,0.99735,0.99121,0.99456,0.93294,0.4125,0.2358,2.87607,0.0063568,0.0063568,0.0063568
186,1110.8,0.46596,0.29008,1.20366,0.99873,0.98812,0.9946,0.9328,0.43259,0.2638,1.98156,0.006337,0.006337,0.006337
187,1116.75,0.46489,0.28883,1.18445,0.99804,0.99121,0.9941,0.93003,0.42608,0.26644,1.60298,0.0063172,0.0063172,0.0063172
188,1122.73,0.47026,0.29209,1.18624,0.99608,0.99497,0.99472,0.93494,0.41014,0.25032,2.09558,0.0062974,0.0062974,0.0062974
189,1128.69,0.46299,0.28804,1.17726,0.99843,0.99246,0.99497,0.93481,0.40731,0.25335,2.16592,0.0062776,0.0062776,0.0062776
190,1134.74,0.45751,0.2829,1.18256,0.99852,0.99246,0.99494,0.93505,0.40225,0.24061,2.18366,0.0062578,0.0062578,0.0062578
191,1140.71,0.45949,0.28593,1.20985,0.99747,0.99244,0.99499,0.93863,0.39502,0.23779,2.59531,0.006238,0.006238,0.006238
192,1146.66,0.46181,0.29126,1.18571,0.99873,0.99083,0.99495,0.93439,0.41853,0.25333,2.42407,0.0062182,0.0062182,0.0062182
193,1152.63,0.4705,0.28697,1.18981,0.99722,0.98869,0.9949,0.93965,0.39936,0.24472,2.38621,0.0061984,0.0061984,0.0061984
194,1158.6,0.46133,0.28431,1.1681,0.99497,0.99347,0.99472,0.94046,0.40077,0.24949,2.09861,0.0061786,0.0061786,0.0061786
195,1164.58,0.45216,0.27756,1.16518,0.99865,0.99246,0.99491,0.93848,0.40828,0.24576,2.13217,0.0061588,0.0061588,0.0061588
196,1170.53,0.46281,0.28478,1.19722,0.99864,0.99372,0.99489,0.9343,0.41854,0.26084,1.95736,0.006139,0.006139,0.006139
197,1176.47,0.45883,0.28675,1.16994,0.99862,0.99372,0.99443,0.9411,0.40693,0.24555,2.32335,0.0061192,0.0061192,0.0061192
198,1182.38,0.45841,0.28667,1.17976,0.99853,0.99372,0.99467,0.93998,0.40395,0.23147,2.66175,0.0060994,0.0060994,0.0060994
199,1188.29,0.46647,0.28651,1.20113,0.99873,0.99111,0.99482,0.93929,0.40265,0.2247,2.70485,0.0060796,0.0060796,0.0060796
200,1194.23,0.4665,0.28681,1.20394,0.99857,0.98995,0.99463,0.94067,0.39593,0.21339,3.03561,0.0060598,0.0060598,0.0060598
201,1200.16,0.4724,0.28952,1.18332,0.99874,0.99369,0.99475,0.94295,0.39672,0.23979,2.3004,0.00604,0.00604,0.00604
202,1206.13,0.4602,0.28508,1.1794,0.99747,0.99136,0.99447,0.93912,0.39773,0.23951,2.39827,0.0060202,0.0060202,0.0060202
203,1212.12,0.4599,0.2839,1.17736,0.99621,0.99094,0.99479,0.93796,0.40241,0.24389,2.23718,0.0060004,0.0060004,0.0060004
204,1218.1,0.45368,0.27753,1.18834,0.99743,0.99246,0.99495,0.94168,0.39916,0.2391,2.2666,0.0059806,0.0059806,0.0059806
205,1224.03,0.46933,0.29068,1.19638,0.99853,0.99246,0.99484,0.93593,0.39697,0.24455,2.14717,0.0059608,0.0059608,0.0059608
206,1229.97,0.46095,0.28404,1.18632,0.9985,0.98995,0.99484,0.93557,0.412,0.24409,2.24759,0.005941,0.005941,0.005941
207,1235.93,0.44248,0.27279,1.18617,0.99873,0.99086,0.99481,0.94102,0.39066,0.23043,2.24918,0.0059212,0.0059212,0.0059212
208,1241.91,0.45315,0.27721,1.17044,0.99738,0.99372,0.99481,0.94152,0.38684,0.23682,2.29511,0.0059014,0.0059014,0.0059014
209,1247.89,0.45558,0.28146,1.16955,0.99852,0.99246,0.99462,0.93992,0.39698,0.23569,2.57304,0.0058816,0.0058816,0.0058816
210,1253.88,0.46902,0.28934,1.17884,0.99856,0.99246,0.9943,0.93851,0.39876,0.23956,2.17987,0.0058618,0.0058618,0.0058618
211,1259.86,0.45873,0.27957,1.18752,0.99832,0.99121,0.99452,0.93542,0.40702,0.25469,2.09027,0.005842,0.005842,0.005842
212,1265.81,0.46668,0.28628,1.18662,0.99622,0.99235,0.99481,0.9429,0.39875,0.23763,2.20265,0.0058222,0.0058222,0.0058222
213,1271.77,0.45792,0.28014,1.17046,0.99862,0.99246,0.99468,0.94005,0.40031,0.25489,2.26992,0.0058024,0.0058024,0.0058024
214,1277.75,0.45429,0.28002,1.1719,0.99856,0.98995,0.99446,0.93648,0.39875,0.2288,2.64187,0.0057826,0.0057826,0.0057826
215,1283.7,0.45588,0.27489,1.17145,0.99608,0.99497,0.99475,0.93711,0.40461,0.22843,2.50596,0.0057628,0.0057628,0.0057628
216,1289.63,0.44921,0.27456,1.18115,0.99609,0.99372,0.99482,0.9411,0.40071,0.22092,2.54314,0.005743,0.005743,0.005743
217,1295.57,0.45748,0.27611,1.1769,0.99747,0.99223,0.99491,0.9372,0.40778,0.24377,2.22997,0.0057232,0.0057232,0.0057232
218,1301.41,0.45425,0.28372,1.15541,0.99874,0.99364,0.99491,0.94475,0.39695,0.23878,2.21805,0.0057034,0.0057034,0.0057034
219,1307.2,0.45428,0.27536,1.17049,0.99747,0.99186,0.99489,0.93897,0.41001,0.25316,2.012,0.0056836,0.0056836,0.0056836
220,1313.14,0.44921,0.27618,1.18194,0.99609,0.99372,0.99473,0.94061,0.3999,0.24341,2.24404,0.0056638,0.0056638,0.0056638
221,1319.12,0.4584,0.28107,1.19644,0.99724,0.99246,0.9949,0.9431,0.39776,0.24045,2.19531,0.005644,0.005644,0.005644
222,1325.07,0.45056,0.27775,1.17322,0.99874,0.99231,0.99476,0.9361,0.41303,0.24289,2.02131,0.0056242,0.0056242,0.0056242
223,1331.04,0.44416,0.27288,1.17512,0.99863,0.98744,0.99466,0.93452,0.41232,0.24859,2.05533,0.0056044,0.0056044,0.0056044
224,1336.98,0.45729,0.28014,1.18605,0.99874,0.99237,0.99472,0.94113,0.38041,0.22096,2.57558,0.0055846,0.0055846,0.0055846
225,1342.91,0.45248,0.27379,1.16817,0.99857,0.99246,0.9948,0.93682,0.40641,0.22888,2.31433,0.0055648,0.0055648,0.0055648
226,1349.08,0.44028,0.27499,1.16058,0.99874,0.99308,0.99487,0.94004,0.40572,0.22769,2.50215,0.005545,0.005545,0.005545
227,1355.06,0.46441,0.28321,1.18505,0.99748,0.99362,0.99453,0.93866,0.40036,0.23876,1.97685,0.0055252,0.0055252,0.0055252
228,1361,0.45141,0.27625,1.18525,0.99828,0.99372,0.99476,0.94362,0.38395,0.2103,2.71963,0.0055054,0.0055054,0.0055054
229,1366.94,0.4548,0.27942,1.1556,0.99622,0.99347,0.99456,0.93984,0.39635,0.24118,1.90194,0.0054856,0.0054856,0.0054856
230,1372.94,0.44041,0.27559,1.14065,0.99623,0.99468,0.99481,0.93934,0.39231,0.2256,2.56543,0.0054658,0.0054658,0.0054658
231,1378.9,0.44486,0.27247,1.17351,0.99606,0.99497,0.99481,0.94002,0.40833,0.23611,2.207,0.005446,0.005446,0.005446
232,1384.88,0.44823,0.27473,1.16502,0.99622,0.9936,0.99482,0.94155,0.40273,0.24221,2.19619,0.0054262,0.0054262,0.0054262
233,1390.86,0.44207,0.26926,1.14921,0.99747,0.99234,0.99447,0.93567,0.41271,0.24202,1.83605,0.0054064,0.0054064,0.0054064
234,1396.83,0.44487,0.2729,1.16846,0.99855,0.99246,0.99482,0.9439,0.39322,0.22589,2.28277,0.0053866,0.0053866,0.0053866
235,1402.8,0.45831,0.27841,1.19613,0.99874,0.99366,0.9946,0.94176,0.38192,0.21402,2.62328,0.0053668,0.0053668,0.0053668
236,1408.78,0.44891,0.28128,1.18523,0.99633,0.99372,0.99481,0.93201,0.42468,0.26222,1.94227,0.005347,0.005347,0.005347
237,1414.72,0.45514,0.27901,1.17956,0.99799,0.99372,0.99466,0.93561,0.41636,0.24063,2.27292,0.0053272,0.0053272,0.0053272
238,1420.65,0.45121,0.27521,1.16232,0.99732,0.99372,0.99462,0.93832,0.40569,0.22072,2.48429,0.0053074,0.0053074,0.0053074
239,1426.59,0.45368,0.27636,1.17572,0.99874,0.99481,0.99485,0.94178,0.38872,0.21534,2.6286,0.0052876,0.0052876,0.0052876
240,1432.52,0.45235,0.2726,1.18022,0.99836,0.99372,0.99458,0.93902,0.4017,0.24237,1.99835,0.0052678,0.0052678,0.0052678
241,1438.5,0.45171,0.27174,1.16025,0.99726,0.99372,0.99467,0.93855,0.3999,0.23043,2.35009,0.005248,0.005248,0.005248
242,1444.43,0.45398,0.27597,1.18027,0.99872,0.99497,0.99466,0.93813,0.40814,0.22974,2.14224,0.0052282,0.0052282,0.0052282
243,1450.48,0.45189,0.27478,1.19718,0.99623,0.99475,0.99446,0.939,0.40588,0.235,2.1716,0.0052084,0.0052084,0.0052084
244,1456.44,0.45061,0.27533,1.19445,0.99713,0.99246,0.99484,0.9413,0.40153,0.23744,2.27143,0.0051886,0.0051886,0.0051886
245,1462.33,0.45037,0.28044,1.1681,0.99839,0.99372,0.99413,0.93499,0.4096,0.2464,1.92887,0.0051688,0.0051688,0.0051688
246,1468.25,0.44168,0.2668,1.17839,0.99748,0.99343,0.99429,0.93575,0.40769,0.24179,2.1285,0.005149,0.005149,0.005149
247,1474.18,0.44578,0.27357,1.19846,0.99623,0.9948,0.99429,0.93551,0.40385,0.23512,1.86646,0.0051292,0.0051292,0.0051292
248,1480.1,0.44853,0.27196,1.17033,0.99727,0.99497,0.99447,0.93675,0.40277,0.23299,2.22225,0.0051094,0.0051094,0.0051094
249,1486.01,0.44736,0.27479,1.15723,0.99751,0.99497,0.99472,0.93857,0.40183,0.22995,2.31441,0.0050896,0.0050896,0.0050896
250,1491.99,0.43775,0.26448,1.15027,0.99871,0.99372,0.99475,0.94188,0.38794,0.23069,2.36676,0.0050698,0.0050698,0.0050698
251,1497.95,0.44816,0.27766,1.18795,0.99874,0.99497,0.99494,0.93705,0.38928,0.24388,2.13745,0.00505,0.00505,0.00505
252,1503.87,0.44195,0.27222,1.1528,0.99874,0.99609,0.99494,0.94296,0.37578,0.23284,2.24093,0.0050302,0.0050302,0.0050302
253,1509.8,0.44549,0.27285,1.1783,0.99874,0.99445,0.99471,0.94412,0.39541,0.22706,2.44896,0.0050104,0.0050104,0.0050104
254,1515.73,0.44884,0.27628,1.15927,0.99846,0.99372,0.99452,0.93982,0.40617,0.22791,2.25868,0.0049906,0.0049906,0.0049906
255,1521.64,0.43821,0.26928,1.17135,0.99497,0.99488,0.99456,0.94099,0.40824,0.23862,1.92527,0.0049708,0.0049708,0.0049708
256,1527.54,0.44172,0.27108,1.16086,0.99863,0.99246,0.99465,0.94415,0.39386,0.22982,2.24563,0.004951,0.004951,0.004951
257,1533.49,0.43503,0.26029,1.1676,0.99607,0.99497,0.99472,0.94391,0.39045,0.2228,2.47806,0.0049312,0.0049312,0.0049312
258,1539.44,0.44131,0.26702,1.17917,0.99733,0.99246,0.99476,0.9461,0.38664,0.23349,2.27966,0.0049114,0.0049114,0.0049114
259,1545.38,0.4428,0.27202,1.17604,0.99874,0.99482,0.99485,0.93824,0.41286,0.24113,2.06081,0.0048916,0.0048916,0.0048916
260,1551.33,0.43808,0.26858,1.17334,0.9987,0.99246,0.99482,0.94081,0.39952,0.2351,2.18167,0.0048718,0.0048718,0.0048718
261,1557.28,0.45036,0.27351,1.18515,0.9985,0.99246,0.9949,0.94089,0.39517,0.22211,2.39713,0.004852,0.004852,0.004852
262,1563.17,0.44219,0.27141,1.15812,0.99748,0.99368,0.99494,0.9426,0.38376,0.21693,2.67212,0.0048322,0.0048322,0.0048322
263,1569.11,0.43309,0.25887,1.15261,0.99734,0.99372,0.99491,0.94734,0.39451,0.23642,2.44194,0.0048124,0.0048124,0.0048124
264,1575.06,0.43895,0.26884,1.16715,0.99593,0.99372,0.99483,0.94369,0.40262,0.2558,1.95264,0.0047926,0.0047926,0.0047926
265,1581.02,0.45132,0.27464,1.16507,0.99603,0.99497,0.99473,0.9386,0.41049,0.23827,2.02789,0.0047728,0.0047728,0.0047728
266,1586.96,0.44269,0.27151,1.17475,0.99622,0.99352,0.9947,0.94115,0.39815,0.23602,2.04772,0.004753,0.004753,0.004753
267,1592.9,0.44947,0.26864,1.17977,0.99717,0.99372,0.99459,0.93761,0.39599,0.23048,2.19978,0.0047332,0.0047332,0.0047332
268,1598.86,0.44213,0.27084,1.15272,0.99748,0.99359,0.99477,0.94213,0.40239,0.22242,2.58531,0.0047134,0.0047134,0.0047134
269,1604.8,0.43269,0.26467,1.17432,0.99861,0.99372,0.9949,0.94562,0.3878,0.20863,2.74788,0.0046936,0.0046936,0.0046936
270,1610.75,0.42995,0.26223,1.16077,0.99748,0.99487,0.99486,0.94834,0.39058,0.21892,2.36027,0.0046738,0.0046738,0.0046738
271,1616.7,0.44317,0.26539,1.15564,0.99722,0.99497,0.99457,0.94206,0.39519,0.22327,2.40632,0.004654,0.004654,0.004654
272,1622.64,0.44293,0.26899,1.17724,0.99485,0.99497,0.99432,0.94027,0.39827,0.24143,1.90443,0.0046342,0.0046342,0.0046342
273,1628.56,0.43276,0.26259,1.17237,0.99874,0.99494,0.99468,0.94416,0.39296,0.2322,2.51893,0.0046144,0.0046144,0.0046144
274,1634.5,0.44394,0.26912,1.1445,0.99874,0.99491,0.99475,0.94319,0.3913,0.23362,2.24617,0.0045946,0.0045946,0.0045946
275,1640.45,0.43028,0.26125,1.1501,0.9974,0.99372,0.99461,0.93978,0.40481,0.23135,2.11041,0.0045748,0.0045748,0.0045748
276,1646.42,0.43269,0.26732,1.1733,0.99874,0.99356,0.99475,0.9362,0.4122,0.23771,1.97282,0.004555,0.004555,0.004555
277,1652.35,0.44097,0.27085,1.15625,0.9961,0.99372,0.99485,0.94183,0.39741,0.24322,2.28615,0.0045352,0.0045352,0.0045352
278,1658.27,0.44183,0.26917,1.16784,0.9981,0.99246,0.99489,0.94664,0.38279,0.23448,2.24462,0.0045154,0.0045154,0.0045154
279,1664.21,0.44746,0.27335,1.17872,0.99863,0.99497,0.9948,0.94534,0.37779,0.23343,2.22444,0.0044956,0.0044956,0.0044956
280,1670.16,0.43185,0.26515,1.18044,0.99871,0.99497,0.9948,0.94438,0.38703,0.22805,2.07512,0.0044758,0.0044758,0.0044758
281,1676.15,0.42437,0.25919,1.13515,0.99839,0.99372,0.99475,0.94372,0.3979,0.22624,1.8967,0.004456,0.004456,0.004456
282,1682.11,0.42965,0.26041,1.16114,0.9986,0.99372,0.99472,0.94288,0.39698,0.23264,1.79621,0.0044362,0.0044362,0.0044362
283,1688.06,0.43889,0.26441,1.15261,0.99874,0.99371,0.99479,0.94395,0.40516,0.23562,2.05852,0.0044164,0.0044164,0.0044164
284,1694.01,0.43429,0.26066,1.15847,0.99858,0.99497,0.99482,0.94297,0.40498,0.23066,2.0506,0.0043966,0.0043966,0.0043966
285,1699.95,0.43701,0.25938,1.14983,0.99847,0.99497,0.99481,0.94211,0.40015,0.22187,2.29505,0.0043768,0.0043768,0.0043768
286,1705.94,0.43738,0.26647,1.18329,0.99863,0.99372,0.99485,0.945,0.39184,0.22098,2.29465,0.004357,0.004357,0.004357
287,1711.75,0.44013,0.25995,1.1628,0.9987,0.99246,0.99463,0.94398,0.38571,0.2191,2.33317,0.0043372,0.0043372,0.0043372
288,1717.73,0.44221,0.2663,1.14847,0.99874,0.99233,0.99486,0.9441,0.38264,0.22687,2.40079,0.0043174,0.0043174,0.0043174
289,1723.91,0.43511,0.2605,1.18154,0.99851,0.99372,0.99463,0.94087,0.3889,0.23872,2.15481,0.0042976,0.0042976,0.0042976
290,1729.91,0.43998,0.26592,1.17472,0.99858,0.99246,0.99462,0.94101,0.39381,0.23407,2.09886,0.0042778,0.0042778,0.0042778
291,1735.82,0.43229,0.25885,1.17101,0.99608,0.99497,0.99476,0.94013,0.39328,0.22378,2.24007,0.004258,0.004258,0.004258
292,1741.66,0.44086,0.26649,1.16943,0.9986,0.99372,0.99428,0.945,0.38523,0.20743,2.54741,0.0042382,0.0042382,0.0042382
293,1747.62,0.4457,0.27123,1.18466,0.99874,0.99482,0.99448,0.942,0.39258,0.21287,2.4534,0.0042184,0.0042184,0.0042184
294,1753.56,0.43674,0.26634,1.16616,0.99874,0.99363,0.9941,0.94253,0.39595,0.21776,2.33477,0.0041986,0.0041986,0.0041986
295,1759.49,0.429,0.2612,1.18641,0.99864,0.99372,0.99487,0.94061,0.39463,0.22271,2.12123,0.0041788,0.0041788,0.0041788
296,1765.4,0.43515,0.25726,1.15714,0.99852,0.99246,0.99424,0.93888,0.40535,0.21886,2.2357,0.004159,0.004159,0.004159
297,1771.33,0.43515,0.26779,1.16957,0.99854,0.99246,0.99461,0.9404,0.39534,0.22167,2.10564,0.0041392,0.0041392,0.0041392
298,1777.26,0.4308,0.25735,1.16793,0.99851,0.99497,0.99455,0.93647,0.40029,0.22653,1.87818,0.0041194,0.0041194,0.0041194
299,1783.2,0.44182,0.26225,1.17685,0.99854,0.99497,0.99472,0.93955,0.40651,0.23761,1.93795,0.0040996,0.0040996,0.0040996
300,1789.13,0.42617,0.25657,1.15926,0.99857,0.99497,0.99466,0.94132,0.39208,0.22719,1.93854,0.0040798,0.0040798,0.0040798
301,1795.04,0.42589,0.25763,1.17591,0.99742,0.99497,0.99476,0.94423,0.38219,0.22934,1.98384,0.00406,0.00406,0.00406
302,1800.99,0.43279,0.26426,1.14963,0.99868,0.99497,0.99472,0.94466,0.39113,0.2266,2.1266,0.0040402,0.0040402,0.0040402
303,1806.89,0.42176,0.25378,1.13834,0.9987,0.99497,0.99471,0.94414,0.40248,0.22514,2.16787,0.0040204,0.0040204,0.0040204
304,1812.81,0.43457,0.25829,1.15363,0.99847,0.99497,0.99468,0.94425,0.39047,0.2194,2.07251,0.0040006,0.0040006,0.0040006
305,1818.75,0.42974,0.2601,1.17524,0.99864,0.99372,0.99485,0.94284,0.37753,0.20323,2.53903,0.0039808,0.0039808,0.0039808
306,1824.7,0.42533,0.25379,1.16203,0.99865,0.99497,0.99489,0.94204,0.38663,0.20481,2.4728,0.003961,0.003961,0.003961
307,1830.68,0.42493,0.2548,1.13817,0.99868,0.99497,0.99499,0.94325,0.37866,0.19956,2.48849,0.0039412,0.0039412,0.0039412
308,1836.64,0.41587,0.25182,1.15051,0.99865,0.99497,0.99495,0.94366,0.38627,0.21046,2.26564,0.0039214,0.0039214,0.0039214
309,1842.58,0.42098,0.25292,1.181,0.99867,0.99497,0.99417,0.94421,0.38445,0.20924,2.33846,0.0039016,0.0039016,0.0039016
310,1848.48,0.42993,0.25597,1.18559,0.99748,0.99471,0.99492,0.94619,0.38393,0.21227,2.27842,0.0038818,0.0038818,0.0038818
311,1854.34,0.4269,0.25965,1.17135,0.99862,0.99497,0.99474,0.9398,0.38873,0.22392,1.93104,0.003862,0.003862,0.003862
312,1860.39,0.42221,0.25672,1.13157,0.99867,0.99497,0.99472,0.94086,0.38521,0.21778,2.06733,0.0038422,0.0038422,0.0038422
313,1866.36,0.4191,0.25255,1.1689,0.99853,0.99497,0.9948,0.94292,0.38878,0.21245,2.21508,0.0038224,0.0038224,0.0038224
314,1872.34,0.42103,0.25702,1.15662,0.99874,0.99489,0.99481,0.94614,0.3876,0.22325,2.01069,0.0038026,0.0038026,0.0038026
315,1878.28,0.41969,0.25217,1.14776,0.99858,0.99372,0.9948,0.94369,0.38972,0.22613,1.99483,0.0037828,0.0037828,0.0037828
316,1884.26,0.42296,0.25245,1.16204,0.99742,0.99372,0.99491,0.94685,0.39132,0.22879,2.07977,0.003763,0.003763,0.003763
317,1890.22,0.42858,0.26028,1.14746,0.99803,0.99497,0.99489,0.94305,0.39232,0.22701,2.04884,0.0037432,0.0037432,0.0037432
318,1896.17,0.42166,0.25695,1.15514,0.9984,0.99497,0.99455,0.94348,0.3856,0.21726,2.15077,0.0037234,0.0037234,0.0037234
319,1902.1,0.42149,0.25476,1.17482,0.99737,0.99497,0.99454,0.94296,0.3806,0.21297,2.17091,0.0037036,0.0037036,0.0037036
320,1908,0.42191,0.25827,1.16017,0.99853,0.99497,0.99458,0.94257,0.38604,0.21992,2.09064,0.0036838,0.0036838,0.0036838
